,year,fsi_overall,fsi_security_apparatus,fsi_factionalized_elites,fsi_group_grievance,fsi_economy,fsi_economic_inequality,fsi_human_flight_brain_drain,fsi_state_legitimacy,fsi_public_services,fsi_human_rights,fsi_demographic_pressures,fsi_refugees_idps,fsi_external_intervention,iso
114,2006-01-01 00:00:00,47.9,2.0,3.0,3.2,4.3,4.7,6.5,4.2,4.3,3.5,5.0,3.2,4.0,POL
115,2006-01-01 00:00:00,46.7,2.0,3.0,3.0,4.0,6.4,5.0,3.8,4.2,4.0,3.7,3.6,4.0,HUN
116,2006-01-01 00:00:00,43.8,5.5,7.5,3.0,3.5,2.0,1.0,6.3,3.5,6.5,2.0,1.0,2.0,OMN
117,2006-01-01 00:00:00,41.9,4.0,3.0,3.5,3.1,6.0,2.0,5.1,4.5,4.7,3.0,1.0,2.0,MUS
118,2006-01-01 00:00:00,41.8,2.0,3.5,3.2,2.5,4.0,5.0,3.7,3.9,3.0,4.0,3.5,3.5,CZE
119,2006-01-01 00:00:00,41.2,3.0,2.5,2.0,3.5,5.0,6.0,3.0,4.0,2.5,5.0,1.0,3.7,URY
120,2006-01-01 00:00:00,41.1,2.0,1.5,3.5,3.5,5.0,5.5,4.0,3.0,3.0,5.0,1.4,3.7,GRC
121,2006-01-01 00:00:00,40.8,2.0,2.8,4.0,4.2,5.2,4.0,3.5,4.0,3.7,3.0,1.4,3.0,ARG
122,2006-01-01 00:00:00,39.9,1.0,3.0,3.5,1.0,2.5,5.5,3.9,1.5,2.8,4.0,4.2,7.0,KOR
123,2006-01-01 00:00:00,39.7,2.5,1.8,4.9,3.2,6.2,3.0,2.3,1.8,2.9,4.0,5.0,2.1,DEU
124,2006-01-01 00:00:00,37.4,3.2,5.7,5.8,3.3,5.0,1.5,1.5,1.5,2.9,3.2,1.8,2.0,ESP
125,2006-01-01 00:00:00,36.8,3.0,1.2,3.5,3.2,5.5,3.5,3.2,3.5,3.7,4.0,1.5,1.0,SVN
126,2006-01-01 00:00:00,35.1,2.5,2.8,3.5,4.0,4.5,3.0,3.2,1.5,1.8,3.5,2.8,2.0,ITA
127,2006-01-01 00:00:00,34.5,1.0,1.5,3.0,1.5,6.0,1.0,2.5,1.0,5.0,5.0,6.0,1.0,USA
128,2006-01-01 00:00:00,34.3,1.0,1.8,6.0,3.0,5.0,2.0,1.5,1.0,3.2,4.0,3.8,2.0,FRA
129,2006-01-01 00:00:00,34.2,2.5,3.0,5.0,1.0,5.0,2.0,2.5,1.8,2.0,3.5,3.9,2.0,GBR
130,2006-01-01 00:00:00,32.7,1.0,1.4,2.5,3.7,4.0,2.0,1.5,3.8,3.3,5.0,1.0,3.5,PRT
131,2006-01-01 00:00:00,32.0,2.0,1.5,3.5,3.4,4.0,2.0,1.5,3.5,3.6,3.0,1.0,3.0,CHL
132,2006-01-01 00:00:00,30.8,1.0,4.0,3.0,3.3,2.5,3.0,3.5,1.0,3.5,2.0,1.0,3.0,SGP
133,2006-01-01 00:00:00,28.1,1.0,1.0,4.8,2.0,4.0,2.5,1.2,1.0,1.5,3.0,4.1,2.0,NLD
134,2006-01-01 00:00:00,28.0,1.0,1.3,3.8,2.6,2.5,2.0,1.8,1.0,3.0,4.0,1.0,4.0,JPN
135,2006-01-01 00:00:00,26.1,1.0,2.0,3.5,1.9,5.0,1.0,1.3,1.0,1.5,2.5,2.1,3.3,AUT
136,2006-01-01 00:00:00,24.8,1.0,1.0,4.5,2.0,2.0,2.0,1.0,1.0,1.5,3.0,2.5,3.3,DNK
137,2006-01-01 00:00:00,24.0,1.0,1.5,3.5,2.0,4.0,1.0,1.5,1.0,1.5,3.0,1.5,2.5,BEL
138,2006-01-01 00:00:00,23.1,1.0,1.6,2.0,1.2,5.0,2.0,1.5,1.0,1.5,3.0,2.3,1.0,CAN
139,2006-01-01 00:00:00,22.0,1.0,1.5,3.0,1.5,4.5,1.0,1.0,1.0,2.5,2.5,1.5,1.0,AUS
140,2006-01-01 00:00:00,19.4,1.0,1.0,2.0,2.9,4.0,2.0,1.0,1.0,1.5,1.0,1.0,1.0,NZL
141,2006-01-01 00:00:00,18.7,1.0,1.0,2.0,1.2,2.5,2.0,1.0,1.0,1.5,3.0,1.5,1.0,CHE
142,2006-01-01 00:00:00,18.6,1.0,1.0,1.0,1.9,3.0,2.0,1.5,1.3,1.5,2.0,1.4,1.0,IRL
143,2006-01-01 00:00:00,18.2,1.0,1.0,1.0,2.2,2.0,2.0,1.0,1.0,1.5,3.0,1.5,1.0,FIN
144,2006-01-01 00:00:00,18.2,1.0,1.0,1.0,1.2,2.0,2.0,1.0,1.0,1.5,3.0,2.5,1.0,SWE
145,2006-01-01 00:00:00,16.8,1.0,1.0,1.0,1.8,2.0,1.0,1.0,1.0,1.5,3.0,1.5,1.0,NOR
0,2010-01-01 00:00:00,114.3,10.0,10.0,9.7,9.6,8.0,8.3,10.0,9.6,9.9,9.6,10.0,9.6,SOM
1,2010-01-01 00:00:00,113.3,9.9,9.8,9.8,8.5,9.3,8.3,9.9,9.6,9.6,9.4,9.5,9.7,TCD
2,2010-01-01 00:00:00,111.8,9.8,9.9,9.9,6.7,9.5,8.7,9.9,9.3,9.9,8.8,9.8,9.6,SDN
3,2010-01-01 00:00:00,110.2,9.2,9.5,8.8,9.6,9.4,9.7,9.6,9.4,9.5,9.4,8.6,7.5,ZWE
4,2010-01-01 00:00:00,109.9,9.8,8.9,8.6,8.7,9.5,8.0,8.8,9.0,9.4,9.9,9.6,9.7,COD
5,2010-01-01 00:00:00,109.3,9.7,9.4,9.7,8.3,8.2,7.2,10.0,8.9,9.2,9.5,9.2,10.0,AFG
6,2010-01-01 00:00:00,107.3,9.5,9.6,9.3,7.6,8.8,9.3,9.0,8.4,9.1,8.5,8.7,9.5,IRQ
7,2010-01-01 00:00:00,106.4,9.7,9.1,8.9,8.4,9.2,6.1,9.0,9.2,8.8,9.1,9.3,9.6,CAF
8,2010-01-01 00:00:00,105.0,9.4,9.3,8.2,8.9,8.7,8.6,9.8,9.0,9.5,8.3,7.5,7.8,GIN
9,2010-01-01 00:00:00,102.5,9.7,9.5,9.4,6.2,8.4,7.9,8.9,7.3,8.9,8.1,8.9,9.3,PAK
10,2010-01-01 00:00:00,101.6,8.2,8.4,7.3,9.2,8.3,8.6,9.3,9.5,8.3,9.3,5.6,9.6,HTI
11,2010-01-01 00:00:00,101.2,8.2,8.5,8.9,8.0,7.9,8.2,9.0,8.3,8.3,8.4,8.0,9.5,CIV
12,2010-01-01 00:00:00,100.7,7.5,8.7,8.9,7.4,8.7,7.9,9.3,8.1,8.0,9.1,8.7,8.4,KEN
13,2010-01-01 00:00:00,100.2,9.3,9.4,9.5,6.9,9.3,8.1,9.4,9.1,8.8,8.4,5.8,6.2,NGA
14,2010-01-01 00:00:00,100.0,8.9,9.2,8.2,7.9,8.6,7.2,8.7,8.6,8.0,8.6,8.3,7.8,YEM
15,2010-01-01 00:00:00,99.4,8.2,8.2,8.7,8.2,9.3,6.3,9.6,8.5,9.1,8.5,8.3,6.5,MMR
16,2010-01-01 00:00:00,98.8,7.8,9.0,8.6,8.0,8.5,7.5,7.7,8.1,8.7,9.2,7.8,7.9,ETH
17,2010-01-01 00:00:00,98.2,8.8,8.7,7.5,8.4,7.0,6.1,9.1,8.7,7.0,8.6,9.1,9.2,TLS
18,2010-01-01 00:00:00,97.8,7.3,7.6,8.0,9.2,7.8,6.5,8.9,9.7,8.5,9.6,6.5,8.2,NER
19,2010-01-01 00:00:00,97.8,8.1,7.8,7.2,9.6,8.8,5.0,9.9,9.6,9.5,8.5,5.6,8.2,PRK
20,2010-01-01 00:00:00,97.5,8.7,8.6,8.5,7.2,8.4,6.9,7.9,8.2,7.6,8.7,8.9,7.9,UGA
21,2010-01-01 00:00:00,97.2,8.9,8.9,5.8,8.3,8.4,7.1,9.1,8.8,8.1,8.5,6.8,8.5,GNB
22,2010-01-01 00:00:00,96.7,7.1,7.9,7.8,8.2,8.4,6.5,7.6,9.0,7.7,9.4,8.4,8.7,BDI
23,2010-01-01 00:00:00,96.1,8.1,8.9,8.9,7.9,8.8,8.4,8.0,8.3,7.4,8.4,6.7,6.3,BGD
24,2010-01-01 00:00:00,95.7,8.5,9.4,9.6,5.9,8.7,6.7,8.6,6.4,8.8,7.3,9.4,6.4,LKA
25,2010-01-01 00:00:00,95.4,7.8,8.7,7.5,7.0,8.7,8.1,9.0,8.0,7.8,8.2,7.6,7.0,CMR
26,2010-01-01 00:00:00,95.4,7.7,8.5,9.2,8.3,9.0,6.2,8.1,7.6,8.7,8.1,7.0,7.0,NPL
27,2010-01-01 00:00:00,93.6,5.4,7.8,6.2,9.2,8.3,8.4,8.1,8.6,7.3,9.2,6.5,8.6,MWI
28,2010-01-01 00:00:00,93.6,5.9,7.8,6.7,8.6,8.8,8.3,7.7,9.1,6.8,9.1,7.1,7.7,SLE
29,2010-01-01 00:00:00,93.3,7.6,7.9,6.1,8.6,6.2,7.1,8.8,8.6,8.4,8.7,7.2,8.1,ERI
30,2010-01-01 00:00:00,92.5,7.6,7.1,6.3,7.8,8.1,6.4,9.1,8.6,7.7,8.7,7.7,7.4,COG
31,2010-01-01 00:00:00,92.2,8.9,9.5,8.1,5.5,7.3,7.1,9.0,5.9,9.4,6.4,8.3,6.8,IRN
32,2010-01-01 00:00:00,91.7,6.7,8.1,6.3,8.0,8.3,6.7,7.1,8.5,6.5,8.4,8.2,8.9,LBR
33,2010-01-01 00:00:00,90.9,8.9,8.8,9.0,6.1,7.2,7.0,7.3,6.0,6.8,6.8,8.9,8.1,LBN
34,2010-01-01 00:00:00,90.7,7.3,7.6,5.9,8.0,8.8,6.6,7.7,8.8,6.6,9.3,6.2,7.9,BFA
35,2010-01-01 00:00:00,90.5,8.8,9.0,7.4,7.0,8.5,6.6,8.5,6.4,9.3,7.7,5.1,6.2,UZB
36,2010-01-01 00:00:00,90.4,8.0,9.1,8.4,6.5,7.2,5.8,9.0,6.4,7.3,6.2,7.8,8.7,GEO
37,2010-01-01 00:00:00,89.2,7.3,8.4,6.9,7.5,7.1,6.3,8.9,7.3,8.7,8.0,6.2,6.6,TJK
38,2010-01-01 00:00:00,89.1,7.9,7.9,8.0,7.7,6.8,5.2,7.5,8.3,7.3,8.5,6.4,7.6,MRT
39,2010-01-01 00:00:00,88.7,6.4,7.7,6.9,7.7,7.1,7.9,8.7,8.3,7.7,8.0,5.3,7.0,KHM
40,2010-01-01 00:00:00,88.7,7.4,8.5,6.8,7.3,5.8,6.7,8.3,8.1,8.7,7.9,5.9,7.3,LAO
41,2010-01-01 00:00:00,88.7,5.0,8.0,8.5,7.0,7.2,7.0,7.5,7.4,7.5,9.1,7.0,7.5,RWA
42,2010-01-01 00:00:00,88.6,7.0,8.0,7.0,8.0,7.9,5.4,8.1,8.2,6.8,8.3,4.8,9.1,SLB
43,2010-01-01 00:00:00,88.5,8.4,8.4,6.8,4.7,8.8,7.4,9.6,8.4,9.4,8.4,2.3,5.9,GNQ
44,2010-01-01 00:00:00,88.4,7.6,7.4,7.4,7.9,7.9,7.3,8.4,6.3,7.6,7.8,5.2,7.6,KGZ
45,2010-01-01 00:00:00,88.2,7.7,8.0,7.2,4.6,8.3,8.3,7.7,5.8,6.9,6.7,9.0,8.0,COL
46,2010-01-01 00:00:00,88.1,7.6,7.6,5.6,8.0,7.6,7.0,7.5,8.4,7.7,8.0,6.2,6.9,TGO
47,2010-01-01 00:00:00,87.9,7.6,7.8,8.3,6.3,7.8,6.6,8.6,5.5,8.8,5.9,8.9,5.8,SYR
48,2010-01-01 00:00:00,87.6,6.5,8.1,8.2,6.8,7.4,6.0,8.4,6.1,8.2,7.4,6.7,7.8,EGY
49,2010-01-01 00:00:00,87.3,5.8,7.7,7.7,7.5,8.5,7.1,6.9,7.3,7.9,7.0,7.3,6.6,BTN
50,2010-01-01 00:00:00,87.1,7.9,8.0,7.6,5.8,7.4,7.0,8.6,6.3,7.5,7.7,6.7,6.6,PHL
51,2010-01-01 00:00:00,85.1,7.5,8.0,5.6,7.6,6.1,6.4,8.2,8.5,6.8,7.5,3.9,9.0,COM
52,2010-01-01 00:00:00,84.9,6.5,8.3,7.7,6.8,8.7,6.7,7.1,7.5,6.6,7.6,4.7,6.7,BOL
53,2010-01-01 00:00:00,84.6,6.5,8.2,9.5,4.4,7.7,3.8,7.3,6.8,7.8,7.0,7.8,7.8,PSE
54,2010-01-01 00:00:00,84.4,7.3,7.9,7.9,5.9,7.3,5.7,8.0,5.5,7.2,6.2,8.1,7.4,AZE
55,2010-01-01 00:00:00,83.9,6.5,7.1,7.1,6.3,9.0,7.7,7.8,8.3,6.3,7.5,4.2,6.1,PNG
56,2010-01-01 00:00:00,83.9,5.0,6.1,5.4,8.0,7.3,7.1,7.5,8.0,5.9,9.0,7.3,7.3,ZMB
57,2010-01-01 00:00:00,83.8,7.8,8.0,6.9,7.0,6.8,7.8,7.9,6.7,6.8,6.4,4.3,7.4,MDA
58,2010-01-01 00:00:00,83.7,5.9,6.8,5.9,5.0,9.1,5.6,8.1,8.0,7.3,8.4,6.9,6.7,AGO
59,2010-01-01 00:00:00,83.5,7.2,9.2,8.7,5.7,7.1,5.6,8.0,5.4,5.9,5.3,7.1,8.3,BIH
60,2010-01-01 00:00:00,83.1,7.3,7.1,6.3,6.7,7.9,7.3,6.9,6.7,6.5,7.2,6.5,6.7,IDN
61,2010-01-01 00:00:00,83.0,5.8,7.2,8.0,4.3,9.0,5.9,8.3,7.0,9.0,8.8,6.6,3.1,CHN
62,2010-01-01 00:00:00,82.8,6.6,6.9,4.2,8.2,6.2,6.2,8.6,7.6,7.7,9.1,4.2,7.3,SWZ
63,2010-01-01 00:00:00,82.6,6.4,7.7,5.4,7.2,7.7,5.3,7.1,8.6,5.8,8.6,4.8,8.0,MDG
64,2010-01-01 00:00:00,82.5,6.5,7.0,6.3,7.9,7.9,6.9,7.6,7.6,6.2,6.8,5.0,6.8,NIC
65,2010-01-01 00:00:00,82.5,7.7,7.7,6.3,6.6,7.4,5.4,8.4,7.0,9.0,6.8,4.6,5.6,TKM
66,2010-01-01 00:00:00,82.2,5.9,7.2,5.2,8.7,5.7,6.7,7.2,8.5,6.3,9.2,4.8,6.8,LSO
67,2010-01-01 00:00:00,81.9,6.0,7.1,5.9,6.4,6.5,5.5,7.2,7.3,6.6,7.9,6.8,8.7,DJI
68,2010-01-01 00:00:00,81.7,6.6,7.8,6.4,6.7,8.0,7.5,7.4,7.0,5.8,6.3,6.1,6.1,ECU
69,2010-01-01 00:00:00,81.7,6.2,5.4,4.8,7.8,7.5,7.8,7.5,8.9,7.3,8.8,3.5,6.2,MOZ
70,2010-01-01 00:00:00,81.3,7.5,6.8,8.2,5.1,7.1,6.1,7.5,6.5,7.6,6.7,6.5,5.7,DZA
71,2010-01-01 00:00:00,81.2,7.2,6.3,6.8,6.9,8.0,6.7,7.1,6.8,6.9,7.4,5.6,5.5,GTM
72,2010-01-01 00:00:00,81.2,5.6,6.0,6.4,7.2,6.7,6.1,6.5,8.3,5.9,8.2,7.3,7.0,TZA
73,2010-01-01 00:00:00,80.5,6.8,8.2,7.4,6.7,7.5,6.6,8.9,5.5,6.7,5.9,4.2,6.1,FJI
74,2010-01-01 00:00:00,80.2,5.8,6.2,4.6,7.5,6.8,6.2,7.6,7.2,7.4,7.6,6.0,7.3,GMB
75,2010-01-01 00:00:00,80.0,7.0,6.8,5.0,7.5,8.3,6.5,7.5,6.9,6.3,7.6,4.1,6.5,HND
76,2010-01-01 00:00:00,79.4,7.3,7.1,5.5,6.3,6.6,7.2,7.0,5.0,7.5,6.7,5.7,7.5,CUB
77,2010-01-01 00:00:00,79.3,7.0,4.0,6.3,8.1,7.0,7.5,5.4,8.5,5.0,8.7,4.8,7.0,MLI
78,2010-01-01 00:00:00,79.2,7.6,6.2,7.8,5.1,8.7,6.5,5.8,7.2,6.1,8.1,5.2,4.9,IND
79,2010-01-01 00:00:00,79.0,6.8,7.6,7.1,5.1,7.9,6.0,8.1,5.5,8.0,6.7,5.4,4.8,RUS
80,2010-01-01 00:00:00,78.8,7.4,8.0,7.8,4.3,7.5,4.7,8.0,5.4,7.0,6.7,6.7,5.3,THA
81,2010-01-01 00:00:00,78.7,6.2,7.8,6.4,6.7,6.7,4.8,8.7,6.2,7.9,6.7,3.7,6.9,BLR
82,2010-01-01 00:00:00,78.7,6.7,7.5,6.8,5.8,7.6,6.7,7.2,6.1,7.2,6.3,5.1,5.7,VEN
83,2010-01-01 00:00:00,78.3,6.1,7.4,5.2,7.0,5.3,7.1,7.3,7.1,7.3,6.3,6.4,5.8,MDV
84,2010-01-01 00:00:00,78.1,6.7,4.5,5.9,6.6,7.9,7.1,6.8,7.0,6.7,8.1,5.7,5.1,SLV
85,2010-01-01 00:00:00,77.8,6.5,8.0,7.8,6.2,6.9,5.3,6.8,5.2,5.6,5.6,6.9,7.0,SRB
86,2010-01-01 00:00:00,77.5,7.8,7.8,7.8,3.1,7.3,3.5,8.2,4.1,9.1,6.3,6.2,6.3,SAU
87,2010-01-01 00:00:00,77.2,5.5,6.1,4.4,7.0,6.0,8.2,7.2,7.4,6.0,7.7,4.1,7.6,CPV
88,2010-01-01 00:00:00,77.1,7.4,7.8,8.0,5.8,7.8,4.8,6.0,5.4,5.5,6.3,6.3,6.0,TUR
89,2010-01-01 00:00:00,77.0,5.9,6.5,6.9,6.2,7.2,4.8,5.9,5.2,7.0,6.8,7.9,6.7,JOR
90,2010-01-01 00:00:00,77.0,5.4,6.2,6.6,6.5,7.6,6.4,7.2,6.6,6.8,6.8,6.6,4.3,MAR
91,2010-01-01 00:00:00,76.9,7.4,6.9,6.7,5.6,8.0,7.0,6.9,6.5,5.5,6.4,4.5,5.5,PER
92,2010-01-01 00:00:00,76.8,5.3,4.1,4.2,7.4,7.4,6.7,6.4,8.4,5.5,7.7,6.7,7.0,BEN
93,2010-01-01 00:00:00,76.8,5.6,6.8,5.8,5.9,7.8,8.3,5.6,6.9,6.5,6.5,5.1,6.0,DOM
94,2010-01-01 00:00:00,76.6,6.0,7.0,5.3,6.6,6.5,5.9,7.3,6.4,7.3,6.9,5.2,6.2,VNM
95,2010-01-01 00:00:00,76.1,7.5,5.5,5.8,6.5,8.0,6.8,6.6,5.8,5.8,6.8,4.1,6.9,MEX
96,2010-01-01 00:00:00,75.8,6.0,6.7,5.1,7.3,5.9,7.0,7.3,7.3,5.1,7.5,4.1,6.5,STP
97,2010-01-01 00:00:00,75.3,5.7,7.2,3.0,5.9,7.9,6.4,7.8,6.6,6.4,7.0,5.9,5.5,GAB
98,2010-01-01 00:00:00,74.6,6.3,4.2,6.1,6.2,7.0,5.8,5.9,7.4,6.0,7.6,6.2,5.9,SEN
99,2010-01-01 00:00:00,74.5,5.6,3.7,5.6,6.5,8.9,7.5,4.8,6.9,5.8,7.5,5.7,6.0,NAM
100,2010-01-01 00:00:00,74.1,5.1,7.0,6.0,5.8,6.5,7.0,6.6,5.3,6.4,5.7,6.9,5.8,ARM
101,2010-01-01 00:00:00,73.0,6.6,5.1,6.2,6.9,7.7,8.0,6.8,5.3,5.2,6.1,3.6,5.5,GUY
102,2010-01-01 00:00:00,72.7,6.3,7.6,5.7,6.7,6.2,4.1,7.5,5.5,7.1,5.8,4.0,6.2,KAZ
103,2010-01-01 00:00:00,72.7,5.6,6.5,7.6,6.6,7.1,6.7,6.9,4.6,5.1,4.8,4.6,6.6,MKD
104,2010-01-01 00:00:00,72.5,6.0,5.8,6.4,6.6,7.7,6.7,6.5,5.1,5.8,6.0,3.7,6.2,SUR
105,2010-01-01 00:00:00,72.1,5.9,7.5,6.3,6.2,8.0,5.8,8.3,5.8,6.7,6.2,1.5,3.9,PRY
106,2010-01-01 00:00:00,71.1,5.8,5.3,5.1,6.2,6.6,8.0,6.4,5.1,4.5,6.9,3.1,8.1,WSM
107,2010-01-01 00:00:00,70.6,5.1,5.5,4.5,6.4,6.8,8.1,6.6,6.6,2.8,7.0,3.1,8.1,FSM
108,2010-01-01 00:00:00,69.5,3.8,7.9,6.9,6.3,6.2,6.6,7.2,4.0,5.3,5.6,3.1,6.6,UKR
109,2010-01-01 00:00:00,69.2,5.9,6.3,6.6,5.1,7.0,3.9,5.9,5.0,6.8,6.3,5.0,5.4,MYS
110,2010-01-01 00:00:00,69.1,5.2,7.1,5.8,5.3,6.9,4.2,7.3,4.2,8.3,5.7,4.3,4.8,LBY
111,2010-01-01 00:00:00,68.7,5.7,4.6,4.9,6.2,7.1,6.7,6.2,5.8,3.8,6.5,5.1,6.1,BLZ
112,2010-01-01 00:00:00,68.6,4.0,2.9,4.1,6.1,7.7,5.9,5.3,6.4,4.8,9.0,6.6,5.8,BWA
113,2010-01-01 00:00:00,68.0,5.3,7.9,7.6,4.3,7.6,5.0,5.2,3.4,3.6,4.8,4.5,8.8,CYP
114,2010-01-01 00:00:00,67.9,5.6,6.0,5.0,5.8,6.9,4.5,7.0,4.5,5.9,6.1,4.3,6.3,SYC
115,2010-01-01 00:00:00,67.9,4.1,5.9,5.6,5.0,8.5,4.4,5.8,5.5,4.7,8.4,7.0,3.0,ZAF
116,2010-01-01 00:00:00,67.6,5.9,7.4,6.6,3.7,7.8,3.8,7.7,3.5,6.9,5.4,4.2,4.7,BRN
117,2010-01-01 00:00:00,67.5,6.5,6.0,5.4,5.0,7.0,5.2,6.4,5.7,7.5,5.7,3.4,3.7,TUN
118,2010-01-01 00:00:00,67.4,6.7,5.1,6.2,4.0,8.8,4.8,6.2,6.0,5.4,6.3,3.7,4.2,BRA
119,2010-01-01 00:00:00,67.4,5.8,4.0,4.5,6.8,6.5,6.4,6.8,6.2,5.5,6.0,2.8,6.1,JAM
120,2010-01-01 00:00:00,67.1,5.4,6.0,4.9,6.1,5.7,7.1,6.8,5.6,5.3,5.9,2.8,5.5,ALB
121,2010-01-01 00:00:00,67.1,2.6,4.2,5.2,5.8,6.4,7.9,5.1,7.6,4.7,7.1,5.3,5.2,GHA
122,2010-01-01 00:00:00,67.0,5.4,5.8,4.2,6.1,6.7,7.6,6.4,3.9,4.6,5.8,2.9,7.6,GRD
123,2010-01-01 00:00:00,66.1,6.0,5.6,4.9,4.8,7.2,7.3,5.9,5.2,5.4,5.6,3.1,5.1,TTO
124,2010-01-01 00:00:00,61.5,4.9,7.2,5.1,3.8,6.1,4.1,6.0,3.1,6.5,5.5,4.1,5.1,KWT
125,2010-01-01 00:00:00,61.2,5.1,4.6,4.5,5.3,6.1,5.8,6.0,5.0,4.6,4.5,3.9,5.8,BGR
126,2010-01-01 00:00:00,60.9,4.6,4.0,4.5,5.5,6.1,7.3,5.3,4.6,4.7,4.7,3.4,6.2,ATG
127,2010-01-01 00:00:00,60.2,4.1,5.2,5.6,5.6,5.6,4.9,6.0,4.8,4.3,5.4,3.2,5.5,ROU
128,2010-01-01 00:00:00,60.1,4.8,5.3,4.3,5.7,5.9,2.3,6.2,5.3,6.4,5.6,1.4,6.9,MNG
129,2010-01-01 00:00:00,59.3,5.2,3.0,4.4,5.6,7.5,5.0,4.8,5.5,4.5,6.3,3.5,4.0,PAN
130,2010-01-01 00:00:00,59.0,4.4,4.3,5.2,6.2,5.3,4.6,4.8,3.7,4.5,4.7,5.9,5.4,HRV
131,2010-01-01 00:00:00,58.9,4.8,4.8,4.7,5.0,6.4,5.8,5.5,4.4,2.8,6.2,3.2,5.3,BHS
132,2010-01-01 00:00:00,58.8,4.7,6.1,6.5,4.0,6.0,3.5,6.7,3.1,5.4,4.5,2.6,5.7,BHR
133,2010-01-01 00:00:00,57.3,4.5,5.9,6.6,4.9,4.4,2.7,4.5,3.8,5.3,4.9,4.2,5.6,MNE
134,2010-01-01 00:00:00,55.4,4.5,4.5,4.9,5.4,6.7,6.5,4.1,3.1,2.8,4.0,3.2,5.7,BRB
135,2010-01-01 00:00:00,55.4,3.0,4.3,4.6,6.3,6.0,5.0,5.4,4.2,3.5,4.3,4.3,4.5,LVA
136,2010-01-01 00:00:00,52.4,2.7,4.0,4.7,3.9,5.7,3.3,6.7,3.4,5.9,4.4,3.2,4.5,ARE
137,2010-01-01 00:00:00,52.0,2.5,3.2,3.9,5.4,6.5,4.5,3.9,4.1,3.3,5.5,4.6,4.6,CRI
138,2010-01-01 00:00:00,51.8,2.7,5.0,5.2,4.1,5.3,3.4,6.3,2.6,4.7,4.5,3.0,5.0,QAT
139,2010-01-01 00:00:00,50.7,2.6,5.5,5.0,5.0,5.2,4.1,4.5,3.3,3.3,4.5,4.2,3.5,EST
140,2010-01-01 00:00:00,50.1,2.2,5.0,3.2,5.4,5.9,4.8,5.7,3.6,3.3,3.3,3.1,4.6,HUN
141,2010-01-01 00:00:00,49.0,2.4,3.7,3.3,5.0,4.8,5.9,4.5,3.7,3.8,4.7,3.2,4.0,POL
142,2010-01-01 00:00:00,48.8,2.1,3.9,4.8,5.0,5.6,5.2,4.1,3.8,3.8,4.1,2.2,4.2,SVK
143,2010-01-01 00:00:00,48.7,5.2,6.6,3.0,4.5,2.7,1.7,6.0,4.5,6.7,4.7,1.1,2.0,OMN
144,2010-01-01 00:00:00,48.2,4.0,2.0,4.2,4.2,4.4,4.1,4.1,3.2,3.7,3.7,5.8,4.8,MLT
145,2010-01-01 00:00:00,47.8,2.2,3.2,4.0,5.7,6.0,5.0,3.9,3.2,3.3,4.3,2.9,4.1,LTU
146,2010-01-01 00:00:00,45.9,3.4,2.4,4.2,4.3,4.6,4.5,4.6,3.7,3.4,4.5,2.8,3.5,GRC
147,2010-01-01 00:00:00,45.8,2.4,3.2,4.5,5.1,5.8,3.8,3.6,3.7,3.8,4.6,2.2,3.1,ARG
148,2010-01-01 00:00:00,45.7,4.2,4.0,4.8,4.7,4.5,2.8,4.5,3.1,3.0,4.0,3.9,2.2,ITA
149,2010-01-01 00:00:00,44.4,3.7,3.3,3.5,4.1,5.7,2.6,5.1,4.2,3.7,3.7,1.2,3.6,MUS
150,2010-01-01 00:00:00,43.5,5.3,5.7,6.3,4.4,5.0,1.8,1.6,2.4,2.5,3.7,2.8,2.0,ESP
151,2010-01-01 00:00:00,41.5,2.1,3.3,3.4,4.4,4.1,4.3,3.4,3.6,3.3,3.3,2.8,3.5,CZE
152,2010-01-01 00:00:00,41.3,1.5,3.6,3.9,2.8,2.5,4.8,3.9,2.3,2.8,3.6,3.3,6.3,KOR
153,2010-01-01 00:00:00,41.3,3.4,3.0,2.0,4.0,5.0,5.6,2.6,3.4,2.5,4.3,1.3,4.2,URY
154,2010-01-01 00:00:00,38.0,2.3,1.5,3.4,4.6,4.5,2.5,1.8,4.0,3.4,4.1,2.6,3.3,CHL
155,2010-01-01 00:00:00,36.0,2.8,1.3,3.4,4.0,5.0,3.3,2.8,3.0,3.0,3.4,1.4,2.6,SVN
156,2010-01-01 00:00:00,35.4,2.2,2.0,4.7,3.6,4.7,2.6,2.1,1.7,2.3,3.3,4.0,2.2,DEU
157,2010-01-01 00:00:00,35.3,1.6,3.3,3.4,4.0,5.4,1.1,2.5,2.5,3.7,3.1,3.2,1.5,USA
158,2010-01-01 00:00:00,34.9,1.6,2.0,5.6,3.6,5.3,1.8,1.8,1.5,2.7,3.7,3.1,2.2,FRA
159,2010-01-01 00:00:00,34.8,1.5,4.1,2.9,3.7,3.1,2.5,4.2,1.7,4.4,2.8,0.9,3.0,SGP
160,2010-01-01 00:00:00,33.9,2.7,3.2,4.1,3.0,4.5,1.8,1.6,2.3,2.3,3.2,3.0,2.2,GBR
161,2010-01-01 00:00:00,33.1,1.4,1.2,2.6,4.7,3.7,2.2,1.9,3.6,3.5,3.7,1.8,2.8,PRT
162,2010-01-01 00:00:00,32.0,1.8,3.0,4.4,3.7,4.7,1.3,2.3,2.1,1.5,2.6,1.8,2.8,BEL
